Id,Expected
542,False
543,False
544,True
545,True
546,False
547,True
548,True
549,True
550,True
551,False
552,False
553,True
554,False
555,True
556,False
557,True
558,True
559,True
560,True
561,False
562,False
563,True
564,False
565,True
566,False
567,True
568,True
569,True
570,True
571,True
572,True
573,True
574,False
575,False
576,True
577,False
578,False
579,True
580,True
581,True
582,True
583,True
584,True
585,True
586,True
587,False
588,False
589,True
590,True
591,True
592,True
593,False
594,True
595,True
596,True
597,False
598,True
599,True
600,True
601,True
602,True
603,True
604,True
605,True
606,True
607,True
608,True
609,False
610,True
611,False
612,True
613,False
614,True
615,False
616,True
617,True
618,False
619,False
620,True
621,True
622,True
623,False
624,True
625,False
626,False
627,True
628,True
629,True
630,False
631,False
632,True
633,True
634,True
635,False
636,False
637,False
638,False
639,False
640,True
641,False
642,True
643,True
644,True
645,True
646,False
647,False
648,False
649,False
650,True
651,True
652,True
653,True
654,True
655,True
656,True
657,True
658,False
659,True
660,False
661,True
662,False
663,True
664,True
665,True
666,True
667,True
668,True
669,True
670,True
671,True
672,True
673,False
674,True
675,False
676,False
677,True
678,True
679,False
680,False
681,True
682,True
683,False
684,True
685,True
686,True
687,True
688,True
689,False
690,False
691,False
692,False
693,True
694,True
695,True
696,True
697,False
698,True
699,True
700,True
701,True
702,True
703,True
704,True
705,True
706,True
707,True
708,False
709,False
710,True
711,True
712,True
713,False
714,False
715,False
716,True
717,False
718,False
719,False
720,True
721,False
722,False
723,False
724,True
725,True
726,False
727,False
728,True
729,True
730,True
731,True
732,True
733,False
734,True
735,True
736,True
737,True
738,False
739,True
740,True
741,True
742,True
743,True
744,False
745,False
746,False
747,True
748,False
749,True
750,False
751,False
752,False
753,False
754,False
755,True
756,False
757,False
758,True
759,False
760,False
761,True
762,True
763,False
764,False
765,True
766,False
767,True
768,True
769,True
770,False
771,True
772,True
773,True
774,True
775,True
776,True
777,True
778,True
779,True
780,True
781,True
782,True
783,True
784,True
785,True
786,True
787,True
788,True
789,False
790,False
791,True
792,True
793,False
794,False
795,True
796,False
797,False
798,True
799,True
800,True
801,True
802,False
803,True
804,True
805,True
806,True
807,True
808,False
809,True
810,True
811,True
812,True
813,True
814,True
815,False
816,True
817,False
818,False
819,True
820,False
821,False
822,False
823,True
824,True
825,False
826,True
827,False
828,True
829,True
830,True
831,True
832,True
833,True
834,True
835,True
836,True
837,True
838,True
839,True
840,True
841,True
842,True
843,True
844,False
845,False
846,True
847,False
848,True
849,True
850,False
851,True
852,True
853,True
854,True
855,True
856,True
857,True
858,False
859,True
860,True
861,True
862,True
863,True
864,True
865,True
866,True
867,True
868,False
869,True
870,True
871,True
872,True
873,True
874,True
875,False
876,False
877,True
878,True
879,False
880,True
881,True
882,True
883,True
884,False
885,False
886,True
887,False
888,True
889,True
890,True
891,True
892,False
893,False
894,False
895,True
896,False
897,True
898,True
899,False
900,True
901,True
902,True
903,True
904,True
905,False
906,False
907,True
908,True
909,False
910,True
911,True
912,True
913,True
914,True
915,True
916,True
917,True
918,True
919,True
920,False
921,True
922,True
923,True
924,True
925,False
926,True
927,False
928,True
929,True
930,False
931,False
932,False
933,False
934,True
935,True
936,True
937,False
938,False
939,False
940,True
941,False
942,False
943,True
944,True
945,True
946,False
947,True
948,True
949,True
950,True
951,False
952,False
953,True
954,True
955,True
956,True
957,False
958,True
959,False
960,True
961,True
962,True
963,True
964,True
965,True
966,True
967,False
968,False
969,False
970,True
971,True
972,True
973,True
974,True
975,True
976,True
977,False
978,False
979,False
980,True
981,False
982,True
983,True
984,False
985,True
986,False
987,False
988,False
989,True
990,False
991,True
992,True
993,False
994,True
995,False
996,True
997,True
998,False
999,False
1000,False
1001,False
1002,True
1003,True
1004,True
1005,True
1006,True
1007,False
1008,True
1009,True
1010,True
1011,True
1012,True
1013,True
1014,False
1015,True
1016,False
1017,True
1018,True
1019,True
1020,True
1021,True
1022,False
1023,False
1024,True
1025,True
1026,True
1027,False
1028,True
1029,True
1030,False
1031,True
1032,False
1033,True
1034,True
1035,True
1036,True
1037,True
1038,True
1039,True
1040,True
1041,True
1042,False
1043,False
1044,True
1045,False
1046,False
1047,False
1048,True
1049,True
1050,False
1051,False
1052,True
1053,True
1054,True
1055,True
1056,False
1057,False
1058,True
1059,True
1060,True
1061,True
1062,True
1063,True
1064,False
1065,False
1066,False
1067,True
1068,True
1069,True
1070,True
1071,True
1072,True
1073,False
1074,False
1075,True
1076,True
1077,True
1078,False
1079,True
1080,True
1081,False
1082,True
1083,True
1084,True
1085,True
1086,True
1087,True
1088,True
1089,True
1090,True
1091,True
1092,True
1093,True
1094,True
1095,True
1096,False
1097,True
1098,True
1099,True
1100,True
1101,True
1102,True
1103,False
1104,True
1105,False
1106,True
1107,True
1108,False
1109,False
1110,True
1111,True
1112,True
1113,True
1114,False
1115,True
1116,True
1117,False
1118,True
1119,False
1120,True
1121,True
1122,True
1123,False
1124,True
1125,True
1126,True
1127,True
1128,True
1129,True
1130,False
1131,False
1132,True
1133,False
1134,False
1135,True
1136,True
1137,True
1138,True
1139,False
1140,True
1141,True
1142,True
1143,False
1144,True
1145,True
1146,True
1147,False
1148,True
1149,True
1150,True
1151,False
1152,False
1153,True
1154,True
1155,False
1156,True
1157,False
1158,True
1159,True
1160,False
1161,True
1162,False
1163,True
1164,False
1165,True
1166,False
1167,True
1168,True
1169,False
1170,True
1171,False
1172,True
1173,False
1174,True
1175,True
1176,True
1177,True
1178,True
1179,False
1180,True
1181,True
1182,False
1183,False
1184,True
1185,True
1186,False
1187,True
1188,True
1189,True
1190,True
1191,True
1192,True
1193,True
1194,False
1195,True
1196,True
1197,True
1198,True
1199,False
1200,True
1201,True
1202,True
1203,True
1204,True
1205,True
1206,True
1207,True
1208,False
1209,True
1210,True
1211,False
1212,True
1213,False
1214,True
1215,False
1216,True
1217,False
1218,True
1219,True
1220,False
1221,False
1222,True
1223,True
1224,True
1225,False
1226,True
1227,True
1228,True
1229,True
1230,True
1231,True
1232,False
1233,False
1234,False
1235,False
1236,True
1237,False
1238,True
1239,True
1240,True
1241,False
1242,False
1243,True
1244,True
1245,True
1246,True
1247,False
1248,False
1249,True
1250,True
1251,False
1252,True
1253,True
1254,True
1255,True
1256,True
1257,True
1258,True
1259,True
1260,True
1261,False
1262,True
1263,False
1264,True
1265,False
1266,True
1267,True
1268,True
1269,False
1270,True
1271,False
1272,False
1273,False
1274,True
1275,True
1276,False
1277,True
1278,False
1279,False
1280,True
1281,True
1282,False
1283,False
1284,True
1285,False
1286,True
1287,False
1288,True
1289,True
1290,True
1291,True
1292,True
1293,True
1294,True
1295,True
1296,True
1297,True
1298,True
1299,True
1300,True
1301,True
1302,True
1303,True
1304,True
1305,True
1306,True
1307,True
1308,True
1309,True
1310,True
1311,True
1312,True
1313,True
1314,False
1315,True
1316,True
1317,True
1318,True
1319,True
1320,True
1321,False
1322,True
1323,False
1324,True
1325,True
1326,True
1327,True
1328,True
1329,False
1330,True
1331,True
1332,True
1333,True
1334,True
1335,True
1336,True
1337,True
1338,True
1339,True
1340,False
1341,True
1342,False
1343,False
1344,True
1345,True
1346,True
1347,True
1348,True
1349,True
1350,True
1351,True
1352,False
1353,False
1354,False
1355,False
1356,True
1357,True
1358,True
1359,False
1360,False
1361,True
1362,True
1363,True
1364,True
1365,True
1366,True
1367,True
1368,True
1369,True
1370,True
1371,False
1372,True
1373,False
1374,True
1375,False
1376,True
1377,True
1378,False
1379,True
1380,False
1381,False
1382,True
1383,True
1384,False
1385,True
1386,False
1387,True
1388,True
1389,False
1390,True
1391,False
1392,False
1393,False
1394,True
1395,True
1396,True
1397,False
1398,False
1399,True
1400,False
1401,True
1402,True
1403,True
1404,False
1405,True
1406,False
1407,False
1408,True
1409,True
1410,True
1411,True
1412,False
1413,True
1414,True
1415,True
1416,True
1417,True
1418,True
1419,True
1420,False
1421,True
1422,True
1423,True
1424,True
1425,True
1426,True
1427,False
1428,True
1429,True
1430,True
1431,True
1432,True
1433,True
1434,True
1435,False
1436,True
1437,False
1438,True
1439,False
1440,True
1441,True
1442,False
1443,True
1444,True
1445,True
1446,True
1447,True
1448,True
1449,False
1450,True
1451,True
1452,True
1453,False
1454,True
1455,True
1456,True
1457,True
1458,False
1459,True
1460,False
1461,True
1462,True
1463,True
1464,False
1465,True
1466,True
1467,True
1468,True
1469,True
1470,True
1471,True
1472,True
1473,False
1474,True
1475,True
1476,True
1477,True
1478,True
1479,False
1480,True
1481,True
1482,False
1483,True
1484,True
1485,True
1486,True
1487,True
1488,True
1489,False
1490,True
1491,True
1492,True
1493,True
1494,True
1495,False
1496,True
1497,False
1498,True
1499,True
1500,True
1501,True
1502,False
1503,False
1504,True
1505,True
1506,False
1507,False
1508,False
1509,True
1510,False
1511,True
1512,False
1513,False
1514,True
1515,True
1516,False
1517,True
1518,True
1519,True
1520,True
1521,False
1522,True
1523,False
1524,True
1525,False
1526,True
1527,False
1528,False
1529,True
1530,True
1531,False
1532,True
1533,True
1534,True
1535,True
1536,True
1537,True
1538,True
1539,True
1540,True
1541,True
1542,True
1543,True
1544,False
1545,False
1546,True
1547,True
1548,False
1549,True
1550,True
1551,True
1552,False
1553,True
1554,True
1555,False
1556,False
1557,True
1558,False
1559,False
1560,True
1561,True
1562,True
1563,True
1564,True
1565,True
1566,True
1567,False
1568,False
1569,False
1570,True
1571,True
1572,True
1573,False
1574,False
1575,True
1576,False
1577,True
1578,True
1579,True
1580,True
1581,True
1582,False
1583,True
1584,True
1585,False
1586,True
1587,True
1588,True
1589,False
1590,True
1591,True
1592,True
1593,True
1594,False
1595,False
1596,True
1597,False
1598,True
1599,False
1600,True
1601,True
1602,True
1603,True
1604,False
1605,True
1606,False
1607,True
1608,True
1609,True
1610,True
1611,True
1612,True
1613,True
1614,False
1615,False
1616,False
1617,False
1618,True
1619,True
1620,True
1621,True
1622,False
1623,False
1624,True
1625,True
1626,True
1627,True
1628,True
1629,False
1630,False
1631,False
1632,True
1633,True
1634,True
1635,True
1636,False
1637,False
1638,True
1639,False
1640,True
1641,True
1642,True
1643,True
1644,True
1645,True
1646,True
1647,True
1648,True
1649,True
1650,True
1651,True
1652,True
1653,False
1654,True
1655,True
1656,True
1657,True
1658,False
1659,False
1660,False
1661,True
1662,False
1663,True
1664,True
1665,True
1666,True
1667,True
1668,False
1669,False
1670,False
1671,True
1672,True
1673,True
1674,False
1675,True
1676,False
1677,True
1678,True
1679,True
1680,True
1681,True
1682,True
1683,False
1684,False
1685,True
1686,False
1687,True
1688,False
1689,True
1690,True
1691,False
1692,True
1693,True
1694,True
1695,False
1696,True
1697,False
1698,False
1699,True
1700,False
1701,False
1702,False
1703,True
1704,True
1705,True
1706,False
1707,False
1708,False
1709,True
1710,True
1711,False
1712,True
1713,True
1714,True
1715,True
1716,False
1717,True
1718,True
1719,False
1720,True
1721,True
1722,True
1723,False
1724,True
1725,True
1726,True
1727,True
1728,True
1729,False
1730,False
1731,True
1732,True
1733,True
1734,True
1735,True
1736,False
1737,True
1738,True
1739,True
1740,False
1741,True
1742,True
1743,True
1744,True
1745,True
1746,True
1747,True
1748,True
1749,True
1750,True
1751,False
1752,False
1753,True
1754,True
1755,False
1756,False
1757,False
1758,True
1759,False
1760,True
1761,True
1762,False
1763,True
1764,True
1765,False
1766,True
1767,False
1768,True
1769,True
1770,True
1771,False
1772,True
1773,True
1774,False
1775,True
1776,True
1777,False
1778,True
1779,True
1780,True
1781,True
1782,True
1783,False
1784,True
1785,True
1786,False
1787,False
1788,True
1789,True
1790,False
1791,True
1792,False
1793,True
1794,True
1795,True
1796,True
1797,True
1798,True
1799,True
1800,True
1801,True
1802,True
1803,True
1804,True
1805,True
1806,False
1807,True
1808,False
1809,True
1810,True
1811,True
1812,True
1813,False
1814,True
1815,True
1816,True
1817,True
1818,True
1819,True
1820,True
1821,True
1822,False
1823,False
1824,True
1825,True
1826,False
1827,True
1828,True
1829,True
1830,False
1831,True
1832,True
1833,False
1834,False
1835,True
1836,True
1837,True
1838,True
1839,True
1840,True
1841,False
1842,True
1843,False
1844,True
1845,True
1846,True
1847,True
1848,True
1849,True
1850,False
1851,True
1852,False
1853,True
1854,False
1855,True
1856,True
1857,True
1858,True
1859,True
1860,False
1861,True
1862,True
1863,False
1864,True
1865,True
1866,False
1867,True
1868,True
1869,True
1870,True
1871,False
1872,True
1873,False
1874,True
1875,False
1876,False
1877,True
1878,True
1879,True
1880,False
1881,True
1882,True
1883,True
1884,True
1885,True
1886,False
1887,False
1888,True
1889,False
1890,True
1891,False
1892,False
1893,True
1894,True
1895,True
1896,False
1897,False
1898,True
1899,True
1900,True
1901,True
1902,True
1903,True
1904,True
1905,True
1906,True
1907,True
1908,True
1909,True
1910,True
1911,True
1912,True
1913,False
1914,True
1915,True
1916,True
1917,False
1918,False
1919,True
1920,True
1921,True
1922,False
1923,True
1924,True
1925,True
1926,True
1927,True
1928,False
1929,True
1930,False
1931,False
1932,True
1933,True
1934,False
1935,True
1936,True
1937,True
1938,True
1939,True
1940,True
1941,True
1942,True
1943,False
1944,True
1945,False
1946,False
1947,False
1948,True
1949,True
1950,True
1951,False
1952,True
1953,True
1954,True
1955,False
1956,False
1957,False
1958,True
1959,True
1960,True
1961,False
1962,True
1963,True
1964,True
1965,True
1966,True
1967,False
1968,True
1969,False
1970,True
1971,True
1972,True
1973,False
1974,True
1975,True
1976,True
1977,True
1978,False
1979,True
1980,False
1981,False
1982,True
1983,True
1984,True
1985,True
1986,True
1987,True
1988,True
1989,True
1990,True
1991,True
1992,True
1993,True
1994,True
1995,False
1996,True
1997,False
1998,True
1999,False
2000,False
2001,True
2002,True
2003,True
2004,False
2005,True
2006,True
2007,False
2008,True
2009,True
2010,True
2011,False
2012,True
2013,True
2014,True
2015,True
2016,True
2017,True
2018,True
2019,True
2020,True
2021,True
2022,False
2023,True
2024,True
2025,True
2026,False
2027,False
2028,True
2029,False
2030,True
2031,True
2032,True
2033,True
2034,False
2035,True
2036,True
2037,False
2038,True
2039,True
2040,True
2041,False
2042,True
2043,True
2044,False
2045,False
2046,True
2047,False
2048,True
2049,True
2050,False
2051,True
2052,True
2053,True
2054,True
2055,True
2056,True
2057,True
2058,True
2059,False
2060,True
2061,True
2062,True
2063,True
2064,True
2065,False
2066,False
2067,False
2068,True
2069,True
2070,False
2071,True
2072,True
2073,False
2074,True
2075,True
2076,True
2077,True
2078,False
2079,True
2080,False
2081,False
2082,True
2083,True
2084,True
2085,False
2086,True
2087,True
2088,True
2089,True
2090,False
2091,True
2092,True
2093,False
2094,False
2095,True
2096,False
2097,False
2098,True
2099,True
2100,True
2101,True
2102,False
2103,False
2104,True
2105,True
2106,False
2107,False
2108,True
2109,True
2110,True
2111,False
2112,False
2113,False
2114,False
2115,True
2116,True
2117,True
2118,True
2119,False
2120,True
2121,False
2122,True
2123,True
2124,True
2125,True
2126,True
2127,True
2128,False
2129,True
2130,False
2131,False
2132,True
2133,True
2134,False
2135,True
2136,True
2137,True
2138,False
2139,True
2140,True
2141,True
2142,False
2143,True
2144,False
2145,False
2146,True
2147,True
2148,True
2149,True
2150,True
2151,False
2152,True
2153,False
2154,False
2155,False
2156,False
2157,True
2158,True
2159,True
2160,True
2161,False
2162,True
2163,False
2164,False
2165,True
2166,True
2167,False
2168,True
2169,False
2170,True
2171,True
2172,True
2173,True
2174,False
2175,True
2176,False
2177,False
2178,True
2179,True
2180,True
2181,True
2182,False
2183,True
2184,False
2185,False
2186,True
2187,True
2188,False
2189,True
2190,True
2191,True
2192,True
2193,False
2194,True
2195,False
2196,True
2197,False
2198,True
2199,True
2200,True
2201,True
2202,True
2203,True
2204,True
2205,True
2206,False
2207,True
2208,True
2209,True
2210,True
2211,True
2212,False
2213,False
2214,True
2215,True
2216,False
2217,True
2218,False
2219,True
2220,False
2221,True
2222,True
2223,True
2224,False
2225,False
2226,False
2227,True
2228,True
2229,False
2230,True
2231,True
2232,True
2233,True
2234,True
2235,True
2236,True
2237,True
2238,True
2239,False
2240,False
2241,True
2242,True
2243,False
2244,True
2245,True
2246,True
2247,False
2248,True
2249,False
2250,True
2251,False
2252,False
2253,True
2254,False
2255,False
2256,True
2257,True
2258,True
2259,True
2260,True
2261,True
2262,True
2263,True
2264,True
2265,False
2266,True
2267,False
2268,True
2269,False
2270,True
2271,True
2272,True
2273,False
2274,False
2275,True
2276,True
2277,True
2278,True
2279,True
2280,True
2281,False
2282,True
2283,True
2284,False
2285,True
2286,False
2287,False
2288,True
2289,True
2290,True
2291,True
2292,True
2293,False
2294,True
2295,True
2296,True
2297,True
2298,False
2299,True
2300,True
2301,True
2302,True
2303,True
2304,True
2305,False
2306,True
2307,False
2308,False
2309,False
2310,True
2311,True
2312,True
2313,False
2314,True
2315,True
2316,True
2317,False
2318,False
2319,True
2320,True
2321,True
2322,True
2323,True
2324,False
2325,True
2326,True
2327,False
2328,True
2329,True
2330,True
2331,True
2332,True
2333,False
2334,True
2335,True
2336,True
2337,True
2338,True
2339,True
2340,False
2341,True
2342,True
2343,True
2344,True
2345,True
2346,True
2347,True
2348,True
2349,False
2350,True
2351,True
2352,True
2353,False
2354,True
2355,True
2356,True
2357,True
2358,True
2359,True
2360,True
2361,True
2362,True
2363,False
2364,True
2365,True
2366,True
2367,False
2368,True
2369,True
2370,False
2371,False
2372,False
2373,True
2374,True
2375,True
2376,False
2377,False
2378,True
2379,False
2380,False
2381,False
2382,True
2383,True
2384,True
2385,False
2386,True
2387,False
2388,True
2389,True
2390,True
2391,False
2392,True
2393,True
2394,True
2395,True
2396,False
2397,True
2398,True
2399,False
2400,True
2401,True
2402,True
2403,False
2404,False
2405,True
2406,True
2407,True
2408,True
2409,True
2410,True
2411,False
2412,False
2413,True
2414,True
2415,False
2416,True
2417,True
2418,True
2419,False
2420,True
2421,True
2422,True
2423,True
2424,True
2425,True
2426,False
2427,True
2428,False
2429,False
2430,False
2431,True
2432,True
2433,False
2434,True
2435,False
2436,False
2437,True
2438,True
2439,True
2440,True
2441,True
2442,True
2443,False
2444,True
2445,True
2446,True
2447,False
2448,False
2449,True
2450,True
2451,False
2452,True
2453,True
2454,True
2455,False
2456,False
2457,True
2458,True
2459,True
2460,True
2461,False
2462,True
2463,True
2464,True
2465,True
2466,True
2467,False
2468,True
2469,True
2470,False
2471,False
2472,True
2473,True
2474,False
2475,False
2476,False
2477,True
2478,True
2479,False
2480,True
2481,True
2482,True
2483,True
2484,True
2485,True
2486,False
2487,False
2488,True
2489,True
2490,True
2491,False
2492,True
2493,True
2494,False
2495,True
2496,True
2497,False
2498,True
2499,False
2500,True
2501,True
2502,True
2503,False
2504,True
2505,True
2506,True
2507,True
2508,False
2509,True
2510,True
2511,True
2512,True
2513,True
2514,True
2515,True
2516,True
2517,False
2518,False
2519,True
2520,True
2521,True
2522,True
2523,True
2524,True
2525,True
2526,False
2527,True
2528,True
2529,True
2530,True
2531,False
2532,False
2533,False
2534,False
2535,False
2536,True
2537,False
2538,True
2539,True
2540,True
2541,True
2542,False
2543,True
2544,True
2545,True
2546,True
2547,False
2548,True
2549,False
2550,True
2551,True
2552,True
2553,True
2554,True
2555,True
2556,False
2557,True
2558,True
2559,True
2560,True
2561,False
2562,True
2563,False
2564,True
2565,True
2566,True
2567,True
2568,True
2569,False
2570,True
2571,True
2572,True
2573,False
2574,False
2575,True
2576,True
2577,True
2578,True
2579,True
2580,True
2581,True
2582,True
2583,True
2584,True
2585,True
2586,True
2587,False
2588,False
2589,False
2590,True
2591,True
2592,True
2593,False
2594,False
2595,True
2596,True
2597,True
2598,True
2599,True
2600,False
2601,True
2602,True
2603,True
2604,True
2605,True
2606,False
2607,True
2608,True
2609,True
2610,False
2611,True
2612,True
2613,False
2614,True
2615,False
2616,True
2617,False
2618,False
2619,True
2620,True
2621,True
2622,True
2623,False
2624,False
2625,True
2626,True
2627,True
2628,True
2629,True
2630,False
2631,True
2632,False
2633,False
2634,True
2635,True
2636,True
2637,True
2638,True
2639,True
2640,True
2641,True
2642,True
2643,True
2644,True
2645,True
2646,True
2647,True
2648,True
2649,True
2650,True
2651,True
2652,True
2653,True
2654,False
2655,True
2656,False
2657,True
2658,False
2659,False
2660,True
2661,True
2662,True
2663,True
2664,True
2665,True
2666,True
2667,False
2668,True
2669,True
2670,True
2671,True
2672,False
2673,True
2674,False
2675,True
2676,True
2677,False
2678,True
2679,False
2680,True
2681,True
2682,True
2683,True
2684,True
2685,True
2686,False
2687,True
2688,True
2689,True
2690,True
2691,True
2692,False
2693,False
2694,True
2695,False
2696,True
2697,True
2698,True
2699,True
2700,True
2701,True
2702,True
2703,False
2704,True
2705,True
2706,True
2707,True
2708,False
2709,False
2710,True
2711,False
2712,True
2713,True
2714,True
2715,False
2716,True
2717,False
2718,False
2719,True
2720,True
2721,True
2722,True
2723,True
2724,True
2725,True
2726,False
2727,True
2728,False
2729,True
2730,True
2731,True
2732,False
2733,True
2734,True
2735,True
2736,True
2737,True
2738,True
2739,True
2740,True
2741,False
2742,True
2743,True
2744,True
2745,False
2746,False
2747,False
2748,True
2749,False
2750,True
2751,False
2752,True
2753,True
2754,False
2755,True
2756,True
2757,False
2758,True
2759,True
2760,True
2761,True
2762,False
2763,True
2764,True
2765,True
2766,True
2767,True
2768,False
2769,True
2770,False
2771,False
2772,True
2773,False
2774,False
2775,True
2776,True
2777,False
2778,True
2779,False
2780,True
2781,True
2782,True
2783,True
2784,True
2785,True
2786,True
2787,True
2788,False
2789,True
2790,True
2791,True
2792,True
2793,True
2794,False
2795,True
2796,False
2797,True
2798,True
2799,True
2800,True
2801,True
2802,True
2803,True
2804,True
2805,False
2806,True
2807,False
2808,True
2809,False
2810,True
2811,False
2812,True
2813,True
2814,False
2815,True
2816,False
2817,True
2818,True
2819,True
2820,False
2821,False
2822,True
2823,True
2824,True
2825,True
2826,False
2827,True
2828,True
2829,True
2830,True
2831,True
2832,True
2833,True
2834,True
2835,True
2836,False
2837,False
2838,True
2839,True
2840,True
2841,True
2842,False
2843,False
2844,True
2845,True
2846,False
2847,True
2848,True
2849,True
2850,False
2851,False
2852,False
2853,False
2854,True
2855,True
2856,True
2857,False
2858,True
2859,False
2860,False
2861,False
2862,True
2863,True
2864,True
2865,False
2866,True
2867,True
2868,True
2869,False
2870,True
2871,False
2872,True
2873,True
2874,False
2875,True
2876,True
2877,True
2878,True
2879,True
2880,False
2881,True
2882,True
2883,False
2884,True
2885,False
2886,True
2887,True
2888,False
2889,True
2890,False
2891,True
2892,True
2893,True
2894,True
2895,True
2896,False
2897,False
2898,False
2899,True
2900,True
2901,True
2902,True
2903,True
2904,False
2905,True
2906,False
2907,False
2908,False
2909,True
2910,True
2911,True
2912,True
2913,True
2914,True
2915,True
2916,True
2917,True
2918,False
2919,True
2920,True
2921,True
2922,False
2923,True
2924,False
2925,True
2926,False
2927,False
2928,True
2929,True
2930,True
2931,True
2932,True
2933,True
2934,False
2935,False
2936,False
2937,True
2938,False
2939,False
2940,True
2941,False
2942,True
2943,True
2944,False
2945,True
2946,False
2947,True
2948,True
2949,True
2950,True
2951,True
2952,True
2953,False
2954,False
2955,True
2956,True
2957,False
2958,False
2959,True
2960,False
2961,False
2962,False
2963,True
2964,True
2965,True
2966,True
2967,True
2968,False
2969,True
2970,True
2971,False
2972,False
2973,True
2974,True
2975,True
2976,True
2977,False
2978,False
2979,True
2980,False
2981,True
2982,True
2983,True
2984,False
2985,True
2986,False
2987,False
2988,True
2989,False
2990,True
2991,True
2992,True
2993,True
2994,True
2995,True
2996,False
